Source,Target
339622,105211
206384,105253
144258,105470
339622,105508
87475,105511
339622,105551
339622,105553
87475,105555
330504,105555
330594,105555
330588,105555
330594,105557
87475,105561
178992,105562
146905,105564
158188,105564
330594,105564
178992,105569
158188,105575
330594,105575
87475,105580
330594,105585
87475,105586
190798,105589
158188,105590
330594,105590
158188,105592
221727,105592
221744,105592
330594,105592
158188,105597
190798,105597
330594,105597
330594,105598
87475,105599
330594,105607
87475,105611
6911,105616
336343,105616
330594,105630
87475,105635
322047,105635
87475,105638
87475,105644
87475,105649
87475,105650
158188,105669
158396,105669
190798,105669
330594,105669
330621,105669
87475,105670
330594,105672
87475,105677
330594,105677
302234,105696
339622,105696
342003,105696
339622,105710
342003,105710
339622,105737
122231,105777
158188,105777
178992,105777
330594,105777
330567,105777
330672,105777
26664,105814
111718,105814
342003,105814
158188,105848
330594,105848
283564,105852
158188,105898
330594,105898
4325,105920
180022,105923
339622,105934
330594,105936
330567,105936
330613,105936
330703,105936
4325,105937
289053,105943
339622,105945
339622,105956
339622,105961
8654,105982
8686,105982
302255,105982
319689,105982
342003,105982
339622,105984
342003,105984
26154,105989
302255,105989
111718,106186
123058,106186
302646,106186
330504,106186
339622,106186
342003,106186
330594,106226
2346,106391
341834,106391
322047,106405
123058,106416
302646,106416
330504,106416
330594,106416
330544,106416
330588,106416
330504,106419
339622,106419
339622,106435
330504,106455
339622,106455
339622,106520
6911,106528
339622,106528
339629,106528
302234,106574
302646,106574
339622,106574
342003,106574
197545,106579
339622,106584
26154,106604
221739,106604
283564,106604
302255,106604
302646,106604
339622,106604
342003,106604
339622,106630
158188,106636
330594,106636
339622,106642
342003,106642
106696,106693
63749,106695
138994,106695
140433,106695
283564,106695
302234,106695
330594,106695
330603,106695
330613,106695
336343,106695
339622,106695
339629,106695
339948,106695
340129,106695
340165,106695
342003,106695
6911,106696
37258,106696
38083,106696
161106,106696
197545,106696
275852,106696
275883,106696
302234,106696
314121,106696
330504,106696
336343,106696
339622,106696
342003,106696
357340,106696
314121,106697
339622,106697
96983,106698
106696,106698
339622,106698
339622,106702
106696,106705
339622,106707
339622,106710
106696,106715
106696,106724
302234,106724
106696,106730
288812,106922
288812,106956
123058,106983
330594,106997
339622,106997
106696,107003
339629,107003
330594,107010
339622,107010
221727,107019
221739,107019
302646,107019
314121,107019
330531,107019
342003,107019
302646,107020
314121,107020
330531,107020
338047,107020
342003,107020
302646,107024
314121,107024
330531,107024
338047,107024
342003,107024
339622,107025
106696,107029
339622,107029
63749,107047
106696,107047
302234,107047
342003,107047
106696,107116
339622,107116
339622,107132
106696,107164
106697,107169
339622,107176
6911,107189
137122,107189
275895,107189
330544,107189
330638,107189
342003,107189
137122,107191
275895,107191
330544,107191
330638,107191
342003,107191
275883,107193
339622,107193
339622,107208
339622,107212
342003,107212
158188,107221
330594,107221
269017,107227
339622,107231
107374,107245
339622,107245
123058,107255
63749,107266
106696,107266
339622,107266
342003,107266
106697,107269
336343,107269
106696,107275
339622,107278
330594,107306
330594,107322
262934,107340
275883,107355
339622,107355
197545,107362
123058,107364
123058,107377
339622,107380
339622,107397
54654,107400
339622,107400
342003,107400
106696,107402
339622,107419
106696,107420
106696,107435
339629,107435
302234,107465
339622,107465
342003,107465
106696,107502
106696,107504
107374,107512
283564,107525
339622,107525
122213,107529
339622,107529
106696,107530
105956,107532
339622,107532
342003,107532
302255,107537
330594,107538
330638,107538
330693,107538
333290,107538
106696,107560
106693,107560
160174,107560
288812,107565
106696,107567
106696,107579
161106,107579
339622,107579
275963,107593
107374,107596
330594,107604
262934,107623
302234,107623
339622,107623
342003,107623
97286,107643
292368,107643
330594,107643
97286,107647
292360,107647
339622,107647
106696,107662
161106,107662
336343,107662
339629,107662
357340,107662
19319,107705
262934,107705
330531,107747
339622,107747
4325,107775
158188,107794
330594,107794
158188,107795
330594,107795
255470,107799
255491,107799
158188,107813
190798,107813
330594,107813
251874,107840
330594,107984
339622,107984
158188,108016
330594,108016
339622,108019
283564,108060
330594,108083
339622,108153
26664,108155
140433,108155
302234,108155
302646,108155
330594,108155
330621,108155
339622,108155
342003,108155
339622,108165
339622,108170
339622,108357
330655,108381
314121,108450
334503,108450
187439,108558
275852,108558
339622,108558
330594,108574
330626,108574
330594,108576
330626,108576
87712,108577
339622,108579
357340,108579
339622,108603
339622,108607
357340,108607
123058,108608
330594,108608
339622,108608
339622,108610
330594,108626
339622,108630
340165,108630
342003,108630
97286,108635
339622,108635
339622,108686
342003,108686
283564,108783
123058,108912
302234,108912
6911,108959
105615,108959
275883,108959
336343,108959
339622,108959
330594,108968
330680,108968
314121,109070
342003,109070
158188,109081
190798,109081
339622,109130
222026,109165
330547,109165
339622,109165
339622,109234
339622,109241
118062,109242
339622,109246
330594,109298
339622,109320
314121,109358
302255,109406
314121,109406
319689,109406
330621,109406
330613,109406
339622,109406
342003,109406
339622,109488
66496,109547
339622,109549
158188,109601
330594,109601
66496,109604
158188,109620
330594,109620
109633,109641
109629,109641
355818,109641
342003,110204
118062,110248
94919,110349
275946,110420
330594,110420
339622,110420
158188,110434
330594,110434
314121,110564
248152,110606
339622,110632
342003,110632
330594,110637
275883,110638
339622,110638
314121,110649
339622,110652
123058,110742
275946,110742
339622,110742
97830,110771
330531,110771
330594,110787
330626,110787
23758,111023
106696,111023
328550,111024
339622,111024
339622,111030
144258,111076
233444,111076
330594,111076
330603,111076
330621,111076
339622,111076
339622,111083
275852,111096
339622,111096
330594,111118
158188,111350
339622,111394
339622,111442
339622,111583
63749,111686
302234,111686
330504,111686
342003,111686
123058,111718
140433,111718
302234,111718
339622,111718
342003,111718
111718,111720
295407,111727
123058,111787
339622,111787
123058,111795
140433,111795
302234,111795
339622,111795
342003,111795
339622,112060
123058,112066
283564,112066
318731,112066
339622,112066
342003,112066
330594,112096
330638,112096
339622,112100
97286,112110
97283,112110
339622,112110
158188,112111
158335,112111
330594,112111
97286,112203
292360,112203
339622,112203
158188,113057
330594,113057
330594,114496
66494,114590
357340,114590
97286,114591
330594,114591
153676,114601
302234,114601
330594,114601
330603,114601
330680,114601
339622,114601
339622,114661
339622,114699
339622,114701
340095,114701
327581,114722
330594,114722
333290,114722
339622,114722
302234,114813
302255,114813
314121,114813
339622,114813
340165,114813
342003,114813
114846,114839
330504,114839
330594,114839
114841,114844
330504,114844
330594,114844
114841,114855
330504,114855
330594,114855
314121,114877
114846,114884
330504,114884
330594,114884
328550,115002
339622,115002
357340,115002
318731,115009
339622,115022
339622,115024
330594,115089
330621,115089
100703,115140
330594,115143
322047,115191
339622,115207
222026,115254
330504,115254
106696,115257
342003,115270
132059,115350
63749,115368
111718,115368
338047,115368
339622,115368
340165,115368
330594,115469
251874,115489
330594,115489
295459,115520
66496,115548
140433,115556
283564,115571
295407,115573
228526,115574
123058,115602
295407,115603
115791,115641
115791,115641
330594,115681
330638,115681
118062,115709
118062,115834
339622,115845
330594,115848
339622,115862
339622,115869
158188,115895
330594,115895
330594,115922
339622,116070
98737,116097
314121,116097
339622,116097
94189,116226
123058,116297
339622,116335
127266,116359
339622,116359
158188,116363
330594,116363
339622,116363
314121,116429
330594,116429
342003,116429
66496,116502
255470,116552
66496,116588
63749,116593
275883,116593
302234,116593
339622,116593
342003,116593
357340,116593
116676,116672
8654,116673
8686,116673
116676,116673
339622,116673
330594,116676
332632,116676
339622,116676
340165,116676
342003,116676
116676,116678
116676,116679
332632,116679
116676,116680
314121,116680
116676,116682
332632,116682
342003,116682
116676,116683
302234,116683
342003,116683
116676,116684
158188,116685
330594,116685
116676,116689
116676,116701
319689,116701
116717,116714
116676,116777
158188,116854
330594,116854
275883,116873
339622,116873
339622,116976
339629,116976
118062,117029
221727,117038
339622,117038
330594,117121
330544,117121
339622,117144
275883,117237
302234,117237
339622,117237
342003,117237
6911,117268
242837,117268
275883,117268
339622,117268
283564,117309
158188,117460
320902,117527
66634,117536
178992,117536
330621,117536
333636,117536
180022,117657
302255,117666
339622,117666
342003,117666
339622,117793
117815,117797
339622,117797
158188,117919
330594,117919
339622,117949
19221,118020
314121,118159
221727,118176
339622,118182
123058,118188
140433,118188
314121,118275
26664,118471
108155,118471
111718,118471
123058,118471
302255,118471
319689,118471
330531,118471
330594,118471
330588,118471
330613,118471
330680,118471
339622,118471
342003,118471
357340,118471
6911,118887
275883,118887
336343,118887
24661,118926
202175,118926
118062,118954
339622,119060
314121,119110
123058,119183
98491,119267
221727,119345
221736,119345
266866,119359
339622,119359
330504,119395
339622,119395
256286,119568
330594,119600
339622,119624
314121,119749
330594,119749
342003,119860
255470,119864
339622,119953
330681,119967
123058,119984
66494,120140
330594,120202
330594,120214
330603,120214
96983,120267
339622,120267
63749,120319
129667,120319
314121,120319
19221,120360
158188,120360
330594,120360
339622,120382
339629,120382
330594,120499
330615,120499
158188,120521
330556,120521
333465,120521
158188,120523
330621,120523
333465,120523
339622,120535
339622,120573
330594,120595
330583,120595
339622,120603
330594,120604
339622,120606
330594,120608
330544,120608
330603,120608
330594,120610
330594,120611
179623,120617
187439,120617
330504,120617
339622,120617
357340,120617
339622,120623
330594,120630
158188,120636
330594,120636
339622,120636
66496,120720
118062,120746
314121,120864
319689,120864
342003,120920
339622,121202
237196,121216
330594,121216
66496,121227
322047,121337
178992,121421
60189,121528
330594,121528
330594,121609
339622,121611
118062,121748
339622,121865
330594,121884
330638,121884
330594,121909
330645,121909
123058,121992
308458,121996
146763,122013
158188,122060
242837,122115
330504,122115
336343,122115
339622,122115
357340,122115
339622,122213
123058,122266
158188,122269
330594,122269
339622,122344
340095,122344
118062,122355
118062,122357
118062,122365
319689,122371
143873,122392
339622,122444
309299,122454
338138,122463
339622,122463
330621,122466
118062,122490
339622,122515
342003,122515
339622,122585
123058,122748
330505,122819
330594,122819
26664,122820
63749,122820
158850,122820
283564,122820
302234,122820
302255,122820
302646,122820
339622,122820
342003,122820
185486,122832
276021,122888
339622,122888
340165,122888
330504,122910
339622,122910
330594,123012
330504,123036
330668,123036
339622,123036
158188,123044
330594,123044
123058,123104
330594,123104
339622,123104
330504,123135
330594,123169
44760,123509
339622,123519
339622,123526
339670,123526
339783,123526
340095,123526
340050,123526
340043,123526
19221,123560
330594,123560
330638,123560
339622,123560
66496,123590
339622,123596
365864,123679
314121,123719
262584,123738
339622,123749
339622,123761
339622,123763
158188,123767
275883,123767
330594,123767
339622,123767
339785,123767
148929,123814
365864,123814
339622,123842
339622,123846
342003,123846
178992,123907
275883,123907
339622,123907
357340,123907
330594,123910
94919,123914
94919,123916
94919,123931
275852,124449
339622,124449
339629,124449
322047,124478
24521,124533
105737,124533
328550,124533
339622,124533
87475,124539
1237,124547
63749,124547
140433,124547
227700,124547
227742,124547
302234,124547
302646,124547
314121,124547
336343,124547
338047,124547
339622,124547
339629,124547
342003,124547
339622,124570
316503,124679
314121,124759
334503,124759
339622,124852
330594,124914
333304,124914
342003,124975
255470,125020
255491,125020
330594,125066
330638,125066
106696,125080
229301,125114
330594,125114
322047,125199
330594,125199
339622,125205
242837,125207
336343,125207
339622,125218
330594,125222
330621,125222
333550,125222
339622,125222
342003,125245
314121,125265
314121,125393
118062,125406
275883,125790
339622,125790
339885,125790
340165,125790
339622,125839
66496,126157
180022,126157
63749,126547
339622,126547
342003,126547
357340,126547
339622,126698
158188,126705
158347,126705
339622,126858
255470,126921
255491,126921
169283,126958
330594,126958
97286,127062
330594,127062
339622,127124
330594,127156
97286,127168
339622,127168
19220,127216
330531,127216
339622,127219
330594,127226
342003,127243
339622,127248
295459,127266
6911,127360
96983,127360
106696,127360
158188,127360
330594,127360
339622,127360
342003,127360
97286,127362
339622,127362
97286,127452
339622,127452
97286,127458
330594,127459
123058,127472
26559,127493
26569,127493
111718,127493
276021,127493
330594,127526
69182,127540
339622,127540
339783,127540
340095,127540
340050,127540
158188,127557
123058,127743
283564,127743
302234,127743
314121,127743
322047,127743
330594,127926
339622,128143
330508,128367
330594,128367
339622,128616
330531,128877
66496,128879
330594,128882
330531,128907
339622,128907
339622,129022
158188,129070
330594,129070
339622,129094
19221,129096
63749,129119
339622,129119
129479,129122
339622,129122
129124,129123
330594,129123
330638,129123
330594,129124
330638,129124
129129,129126
330621,129126
330621,129129
129479,129135
129479,129171
266866,129171
339622,129171
87712,129189
158188,129194
158188,129196
330594,129213
330638,129213
26154,129214
333609,129219
322047,129232
339622,129251
63749,129297
302234,129297
314121,129297
330594,129297
339622,129297
342003,129297
339622,129299
330594,129309
330613,129309
330594,129361
330621,129363
339622,129374
342003,129382
129479,129478
339622,129478
266866,129566
158188,129580
330594,129580
158188,129617
330594,129617
222026,129628
275883,129628
339622,129628
339885,129628
339622,129631
339622,129634
129655,129639
339622,129646
339622,129662
1237,129663
336343,129663
339622,129663
339885,129663
357340,129663
161106,129675
339622,129675
314121,129696
339622,129790
339783,129790
322047,129859
69180,129880
220205,129880
342003,129880
69182,129881
220205,129881
342003,129881
69184,129884
220205,129884
342003,129884
69187,129885
220205,129885
342003,129885
69224,129889
220205,129889
342003,129889
69205,129894
220205,129894
342003,129894
314121,129911
339622,129928
339783,129928
340131,129928
275909,129929
339622,129929
339670,129929
339783,129929
340095,129929
340050,129929
340043,129929
330594,130037
69182,130061
339622,130061
123058,130068
66902,130082
220205,130082
330531,130082
339622,130082
339783,130082
69182,130123
302255,130123
339622,130123
330594,130194
158188,130200
262934,130200
330594,130200
335274,130264
69182,130275
339622,130275
131472,130297
131499,130297
131515,130297
131590,130297
131622,130297
131595,130297
63749,130376
97286,130376
140433,130376
339622,130376
339783,130376
97286,130398
292360,130398
339622,130398
158188,130429
275883,130429
330594,130429
339622,130429
158188,130456
330621,130456
262934,130474
32146,130555
129479,130555
19221,130585
177174,130639
339622,130639
342003,130639
158188,130651
330594,130660
302234,130779
330594,130789
105956,130808
302234,130808
314121,130808
342003,130808
158188,130895
330594,130895
158188,130961
330594,130961
357340,131001
314573,131005
256286,131009
276071,131016
339622,131016
342003,131016
158188,131067
158347,131067
330504,131067
330517,131067
330594,131067
330588,131067
314121,131117
330594,131401
330638,131401
97286,131461
339622,131461
130289,131499
339622,131506
123058,131572
63749,131793
275883,131793
302234,131793
327581,131793
330504,131793
339622,131793
339885,131793
342003,131793
339622,131918
339622,131961
322047,131981
339622,132037
330594,132059
330504,132152
111718,132240
330594,132316
339622,132316
330594,132373
314121,132383
330504,132383
330594,132383
66494,132505
330594,132569
339622,132602
330594,132611
330594,132649
87660,132668
319311,132670
319311,132681
122231,132688
158345,132688
319311,132688
339622,132702
132826,132711
185005,132711
319311,132715
330531,132741
339622,132778
319311,132793
330504,132793
339622,132793
185005,132826
319311,132862
339622,132862
330594,132922
339622,133007
339622,133011
339622,133018
133060,133056
158188,133131
339622,133143
158188,133157
180022,133161
106696,133203
339622,133203
314121,133268
66496,133275
87712,133322
339622,133358
339622,133401
330594,133408
255470,133411
19221,133481
97286,133491
339622,133491
97286,133505
339622,133505
123058,133539
330594,133539
342003,133539
178992,133609
178992,133635
178992,133654
330531,133655
339622,133655
339629,133655
178992,133677
330594,133681
178992,133686
339622,133718
342003,133718
339622,133720
342003,133720
330594,133752
158188,133766
158188,133787
330594,133787
339622,133787
342003,133787
330594,133937
202087,133951
123058,133966
302255,133966
307987,133966
314121,133966
339622,133966
340165,133966
342003,133966
63749,133986
302234,133986
339622,133986
342003,133986
339622,134140
339622,134250
123058,134254
339622,134299
158188,134452
330594,134452
333465,134452
339622,134498
342003,134498
302646,134515
314121,134515
330531,134515
342003,134515
357340,134515
302646,134519
314121,134519
330531,134519
342003,134519
357340,134519
339622,134590
266866,134595
339622,134595
26559,134622
26569,134622
158188,134622
174662,134622
276021,134622
302234,134622
330594,134622
330613,134622
333638,134622
330594,134779
330594,134780
330603,134780
330654,134780
330594,134787
330603,134787
330654,134787
330594,134797
330594,134799
97529,134802
161106,134802
336343,134802
339622,134802
330594,134823
330654,134823
314121,134846
339622,134895
342003,134895
118062,134904
340207,134904
339622,134925
339622,134938
66494,134968
24661,134976
202193,134976
339622,134976
24661,134988
202193,134988
339622,134988
158188,135030
330621,135030
330504,135087
339622,135087
314121,135120
330594,135120
342003,135120
339622,135127
123058,135166
314121,135195
275883,135200
317030,135200
330594,135200
339622,135200
339825,135200
339622,135204
330594,135228
339622,135228
339678,135228
342003,135228
317030,135232
330594,135232
330603,135232
330594,135249
339622,135249
339622,135251
129479,135310
339622,135310
302234,135326
314121,135326
338047,135326
339622,135326
342003,135326
339622,135478
221727,135552
339622,135552
339902,135552
158188,135804
322047,136160
106696,136362
339622,136362
66496,136374
372191,136417
158188,136421
283564,136421
330504,136421
330594,136421
123058,136437
283564,136494
63749,136658
302646,136658
339622,136658
342003,136658
339622,136669
158188,136692
330594,136692
333636,136692
158188,136716
330594,136716
275883,136800
339622,136800
330594,136819
330621,136819
339622,136819
338047,136823
339622,136823
342003,136823
140433,136827
302255,136827
140433,136835
275883,136835
158188,136843
140433,136844
302234,136844
342003,136844
339622,136893
342003,136893
178992,136896
330594,136896
158188,136915
339622,136923
342003,136927
339622,137000
283564,137070
158188,137111
330594,137111
339622,137166
339885,137166
340165,137166
330594,137220
330594,137232
167541,137235
275883,137235
339622,137235
339885,137235
339622,137242
339622,137252
144258,137256
158188,137256
162667,137256
330594,137256
123058,137263
314121,137263
87712,137280
339622,137280
357340,137280
339622,137345
330504,137348
275883,137364
339622,137364
158188,137391
302646,137391
330504,137391
330517,137391
330594,137391
330588,137391
314121,137404
322047,137414
330594,137417
240322,137435
339622,137435
202175,137449
275883,137477
66496,137565
330594,137672
66494,137685
123058,137697
342003,137697
339622,137713
63749,137795
342003,137795
161106,137872
339622,137872
221727,137887
339622,137954
129667,137958
330594,138006
339622,138085
340165,138085
342003,138085
314121,138242
339622,138256
228526,138305
302255,138361
339622,138361
330504,138440
339622,138440
339622,138469
66496,138560
330594,138568
302234,138583
339622,138583
342003,138583
158188,138587
330594,138620
138585,138623
307987,138623
330594,138623
87475,138668
330594,138788
158188,138872
199531,138872
330594,138872
330621,138872
97286,138884
339622,138884
228526,138925
339622,138927
330594,138929
158188,138949
228526,138949
330594,138949
330504,138971
339622,138971
339629,138971
138994,138996
339622,139097
342003,139097
66958,139156
275883,139191
339622,139191
66922,139251
339810,139251
97286,139678
339622,139678
123058,139689
97286,139712
292360,139712
339622,139712
127266,139739
129479,139739
339622,139739
158188,140125
330594,140125
158188,140133
330594,140133
330594,140234
330621,140234
302234,140415
339622,140415
342003,140415
275883,140416
339622,140416
342003,140416
63749,140420
339622,140420
342003,140420
97286,140423
161106,140423
275883,140423
330504,140423
339622,140423
342003,140423
123058,140431
314121,140431
339622,140431
342003,140431
63749,140432
106696,140432
63749,140433
106696,140433
330594,140433
339622,140433
63749,140438
275883,140455
336343,140455
339622,140455
339885,140455
342003,140455
339622,140472
342003,140472
140433,140489
66496,140512
6911,140523
235411,140523
339622,140582
342003,140582
339622,140593
163289,140606
330621,140613
330594,140652
123058,140759
330594,140775
314121,140784
314121,140787
158188,140902
202165,140902
330594,140956
330594,140960
330594,140962
330594,140965
256286,140968
19221,140985
322047,140995
339622,140998
161106,141014
339622,141014
339622,141035
186158,141046
225148,141077
339622,141110
295459,141120
6911,141222
96983,141222
275883,141222
158188,141250
158188,141255
275883,141280
339622,141328
123058,141333
314121,141333
330594,141345
330504,141357
339622,141357
357340,141357
339622,141366
141390,141390
158188,141390
330594,141390
141263,141395
119060,141396
339622,141396
330594,141406
330716,141406
330594,141412
339622,141412
240322,141460
330504,141466
330594,141466
302255,141496
221727,141543
330594,141543
333263,141543
339622,141543
251874,141642
283564,141669
339622,141805
314121,141817
6911,141870
227761,141870
96983,141910
157273,141910
336343,141910
339622,141910
6911,141920
96983,141924
275883,141924
330504,141924
339622,141924
96983,141930
336343,141930
309299,142079
330594,142079
339622,142079
158188,142099
330594,142099
202296,142215
339622,142229
87909,142252
330594,142252
199547,142268
330504,142268
302234,142312
6911,142346
96966,142346
106696,142346
275883,142346
288084,142346
295574,142346
339622,142346
357340,142346
330594,142352
339622,142352
142346,142403
339622,142521
330594,142543
161106,142557
339622,142557
123058,142637
66496,142669
330594,142780
339622,142862
158188,142874
330504,142874
339622,142874
339622,142876
339622,143000
330594,143064
330638,143064
314121,143105
319689,143105
19319,143143
339622,143171
118062,143193
275852,143195
339622,143195
123058,143197
330594,143198
314121,143264
319689,143264
158188,143410
330594,143410
158188,143425
330594,143425
330531,143427
330504,143431
330594,143481
283564,143561
330504,143561
339622,143561
339622,143606
158188,143612
330594,143612
158188,143615
158394,143615
330594,143615
158188,143623
158347,143623
275883,143649
158188,143658
330594,143658
339622,143668
339622,143700
144258,143730
330621,143765
158188,143767
330594,143767
97286,143822
97283,143822
275990,143822
288064,143822
302234,143822
339622,143822
342003,143822
330594,143826
330594,143873
330603,143873
330594,143920
330594,143950
158188,143965
330594,143965
6911,143970
87712,143970
106696,144082
339622,144082
330594,144096
333290,144096
158188,144103
330594,144103
66408,144124
330594,144160
339622,144195
339622,144217
6911,144219
357340,144219
358682,144219
144258,144240
339622,144242
158188,144246
330621,144246
158188,144338
330594,144338
339622,144368
8654,144505
275946,144505
330737,144505
339622,144505
340165,144505
342003,144505
330594,144578
330594,144590
330594,144618
123058,144777
314121,144777
339622,144777
339622,144934
339622,144943
333571,144989
87475,144996
330594,144996
158188,145015
97286,145041
314121,145041
330594,145059
330626,145059
158188,145114
330594,145114
339622,145206
339622,145257
339629,145257
342003,145257
330594,145258
330544,145258
302234,145316
338047,145316
339622,145316
342003,145316
330504,145334
339622,145334
342003,145334
350127,145395
158188,145422
320829,145422
330594,145422
158188,145446
330594,145446
158408,145453
302234,145453
330594,145453
19221,145460
330594,145468
330594,145478
205534,145487
205549,145487
221727,145487
330621,145487
339622,145487
221727,145490
330594,145490
339622,145490
339622,145596
302234,145622
338047,145622
342003,145622
330594,145635
123058,145641
339622,145641
339622,145722
66496,145845
158188,145865
330594,145865
339622,145884
289007,145900
106696,146074
302234,146074
314121,146074
330544,146120
158188,146129
330594,146129
283564,146153
330594,146153
339622,146153
158188,146169
94919,146214
6911,146316
275883,146316
301327,146316
322047,146316
339622,146316
37258,146337
302234,146337
339622,146337
340131,146337
342003,146337
228526,146396
69540,146398
133060,146398
228526,146398
66496,146403
339622,146423
123058,146593
123058,146595
221727,146595
158188,146618
330504,146618
68433,146736
18366,146744
330594,146744
330603,146744
228526,146892
228526,146893
158188,146905
330504,146905
330588,146905
330627,146905
158188,146916
330504,146916
330588,146916
330627,146916
339622,146923
342003,146923
123058,146929
158188,146929
123058,146934
158188,146934
123058,146941
158188,146941
123058,146954
158188,146954
339622,147011
339622,147014
302646,147133
147157,147134
330594,147134
147157,147135
330594,147135
339622,147136
147157,147145
275946,147145
314121,147145
339622,147145
342003,147145
158188,147157
330594,147157
147157,147167
330594,147167
283564,147169
339622,147259
342003,147259
319689,147272
339622,147273
339622,147281
66496,147310
66831,147316
97286,147353
339622,147353
221727,147560
339622,147560
348828,147583
339622,147599
339622,147606
302646,147625
330594,147697
148929,147772
262934,147882
339622,147882
158188,147943
262934,147943
330504,147943
330594,147943
322047,148270
123058,148325
314121,148590
97286,148724
339622,148724
339622,148761
158188,148767
275883,148767
302646,148767
330504,148767
330517,148767
330531,148767
330594,148767
330588,148767
330621,148767
338047,148767
339885,148767
342003,148767
339622,148769
330594,148785
339622,148797
158188,148868
330594,148868
339622,148887
330594,148921
339622,149105
97286,149118
339622,149118
66496,149149
330594,149384
330638,149384
330594,149390
283564,149448
330594,149448
330594,149596
330621,149596
158188,149667
330594,149667
283564,149676
180022,149687
330594,149725
158188,149776
339622,149839
221727,149940
97286,150122
339622,150122
179623,150187
158188,150210
302234,150210
330594,150210
342003,150210
158188,150220
330594,150220
330504,150222
339622,150222
339810,150222
357340,150222
330594,150241
330556,150241
150286,150277
97286,150286
150286,150288
150286,150290
150288,150290
150300,150290
150286,150293
150286,150300
150288,150300
26557,150303
26559,150303
26569,150303
125222,150303
150286,150308
150288,150308
123058,150340
158188,150340
314121,150431
183677,150459
330504,150671
339622,150671
339629,150671
330594,150692
6911,150723
339622,150723
97286,150783
339622,150783
106696,150849
339622,150849
158188,150861
330594,150861
330621,150861
97286,150865
275883,150865
339622,150865
339825,150865
357340,150865
314121,150872
339622,150875
298440,150881
339622,150881
342003,150892
314121,150893
338047,150919
129810,150960
314121,151050
330504,151050
330594,151050
330588,151050
338047,151050
339622,151050
342003,151050
248055,151069
111718,151079
330594,151079
330613,151079
330680,151079
339622,151079
342003,151079
339622,151095
248055,151115
339622,151241
87712,151250
97286,151250
125222,151250
87712,151253
87712,151262
339622,151262
87712,151270
339622,151270
97286,151280
330531,151280
330594,151280
87712,151281
153676,151281
339622,151290
87712,151298
97286,151305
330594,151340
87712,151387
339622,151445
339622,151448
271710,151655
144258,151734
330594,151734
330567,151734
339622,151882
99345,151911
279496,151911
339622,151911
152251,152014
191070,152114
63749,152131
302234,152131
302646,152131
338047,152131
339622,152131
342003,152131
66496,152247
152251,152310
152250,152310
66496,152422
339622,152423
330594,152863
330544,152863
180022,152968
330594,153060
330613,153060
63749,153147
302234,153147
323388,153147
330504,153147
339622,153147
314121,153216
6911,153323
87475,153323
197335,153323
339622,153323
339622,153401
330594,153453
330603,153453
339622,153453
348828,153458
87712,153676
339622,153700
339622,153708
330504,153720
330594,153720
330603,153720
63749,153888
158184,153888
221739,153888
302234,153888
330594,153888
330556,153888
338047,153888
339622,153888
330504,154093
330531,154093
66496,154714
180022,154991
66496,155047
339622,155072
339622,155075
66496,155264
25773,155276
339622,155276
339622,155339
342003,155339
339622,155346
302234,155421
339622,155421
171619,155953
330504,156025
26664,156107
63749,156107
66496,156107
105956,156107
302234,156107
302646,156107
339622,156496
339622,156497
339622,156573
6911,156827
330594,156827
339622,156827
357340,156827
87712,156837
330556,156837
330594,156840
339622,156862
288812,156879
288812,156947
339622,157037
339622,157081
157096,157100
158188,157203
339622,157235
330504,157269
330531,157269
339622,157269
330594,157300
330594,157384
123058,157412
123058,157413
302646,157413
330594,157431
330638,157431
129479,157488
339622,157488
330594,157503
330594,157537
330544,157537
302234,157603
330594,157603
339622,157622
339622,157773
330594,157781
140433,157806
330504,157806
338047,157806
339622,157806
340165,157806
342003,157806
330594,157865
228526,157872
330594,158128
339622,158144
127266,158149
158188,158178
330594,158178
221727,158184
158188,158187
330594,158187
66660,158191
158188,158191
330621,158191
158188,158194
330594,158195
330594,158201
330594,158204
330594,158212
158188,158213
158188,158222
158188,158226
330594,158227
330544,158227
158188,158228
330594,158228
159467,158229
330594,158229
330603,158230
330594,158232
330544,158232
158188,158235
330594,158235
158188,158236
330594,158236
158188,158238
330594,158238
158188,158239
158188,158241
158188,158245
158389,158245
158188,158247
330594,158248
330594,158250
158188,158252
330594,158252
330594,158253
330603,158253
330594,158266
330544,158266
330603,158266
330654,158266
330594,158268
330594,158270
330594,158272
330544,158272
330594,158274
330603,158274
330626,158274
158188,158276
330594,158293
158188,158294
322047,158295
330594,158295
330594,158296
158188,158297
314121,158297
330594,158298
330594,158300
158188,158303
158347,158303
158188,158305
158188,158309
158188,158312
158188,158315
330594,158315
330594,158318
158188,158325
158188,158326
63749,158328
330594,158328
330680,158328
158188,158331
158188,158333
158188,158334
123058,158339
158188,158339
330594,158339
158188,158342
330594,158345
197278,158351
330594,158351
330638,158351
330594,158354
158188,158355
330594,158355
97003,158356
144258,158356
330594,158357
330544,158357
330544,158359
330654,158359
158188,158367
314121,158367
330594,158369
123058,158373
158188,158373
333465,158373
330594,158374
330594,158377
158188,158387
330594,158387
330638,158388
158188,158392
158188,158394
158188,158395
158188,158396
330594,158396
330621,158396
158188,158403
158188,158405
106696,158421
339622,158421
111718,158607
314121,158607
339622,158607
342003,158607
339622,158611
314121,158682
63749,158756
302234,158756
339622,158756
342003,158756
357340,158756
314121,158783
87909,158801
